frame robot_id x y phi px py
518 16 227.472 -84.5481 1.5708 2318.19 1170.48
519 16 227.987 -82.7293 1.5708 2319.16 1167.14
520 16 227.156 -80.7739 1.5708 2317.8 1163.59
521 16 226.741 -79.115 1.5708 2317.15 1160.57
522 16 226.699 -76.768 1.5708 2317.17 1156.28
523 16 227.34 -75.4446 1.5708 2318.34 1153.84
524 16 227.635 -73.572 1.5708 2318.93 1150.4
525 16 227.484 -71.4743 1.5708 2318.76 1146.57
526 16 227.082 -69.7065 1.5708 2318.13 1143.35
527 16 226.515 -67.6714 1.5708 2317.23 1139.65
528 16 225.462 -66.0901 1.5708 2315.47 1136.79
529 16 225.275 -63.904 1.5708 2315.24 1132.8
530 16 227.669 -62.5081 1.5708 2319.45 1130.15
531 16 226.77 -60.5241 1.5708 2317.97 1126.56
532 16 226.998 -58.5122 1.5708 2318.45 1122.86
533 16 226.542 -56.6296 1.5708 2317.74 1119.44
534 16 225.868 -54.5749 1.5708 2316.65 1115.7
535 16 225.846 -52.8548 1.5708 2316.69 1112.55
536 16 226.116 -50.6498 1.5708 2317.25 1108.51
537 16 225.026 -48.8424 1.5708 2315.43 1105.24
538 16 226.5 -47.3095 1.5708 2318.05 1102.37
539 16 226.199 -45.1818 1.5708 2317.62 1098.49
540 16 226.363 -43.2697 1.5708 2317.98 1094.98
541 16 226.083 -41.2138 1.5708 2317.58 1091.23
542 16 225.075 -39.4921 1.5708 2315.91 1088.11
543 16 224.95 -37.2987 1.5708 2315.78 1084.1
544 16 223.96 -35.4691 1.5708 2314.14 1080.79
545 16 224.658 -33.0467 1.5708 2315.45 1076.33
546 16 223.942 -31.212 1.5708 2314.28 1072.99
547 16 224.919 -29.5944 1.5708 2316.05 1069.99
548 16 225.712 -27.6544 1.5708 2317.5 1066.41
549 16 225.487 -25.6291 1.5708 2317.2 1062.7
550 16 225.737 -23.8136 1.5708 2317.71 1059.37
551 16 225.21 -22.2333 1.5708 2316.86 1056.49
552 16 224.883 -19.9688 1.5708 2316.38 1052.36
553 16 225.201 -18.4168 1.5708 2317 1049.5
554 16 225.825 -16.7358 1.5708 2318.15 1046.4
555 16 225.543 -14.7539 1.5708 2317.75 1042.77
556 16 225.147 -12.9988 1.5708 2317.13 1039.57
557 16 224.568 -10.7768 1.5708 2316.22 1035.52
558 16 224.278 -9.06133 1.5708 2315.79 1032.39
559 16 224.219 -6.95596 1.5708 2315.77 1028.53
560 16 223.742 -5.15259 1.5708 2315.02 1025.24
561 16 224.904 -3.63224 1.5708 2317.1 1022.41
562 16 224.745 -1.60079 1.5708 2316.91 1018.69
563 16 224.305 0.114656 1.5708 2316.22 1015.57
564 16 223.689 2.19565 1.5708 2315.23 1011.77
565 16 223.404 4.06879 1.5708 2314.81 1008.35
566 16 223.586 6.17591 1.5708 2315.22 1004.48
567 16 223.607 7.81269 1.48406 2315.32 1001.48
568 16 224.09 9.82086 1.5708 2316.25 997.775
569 16 224.323 11.6879 1.5708 2316.73 994.341
570 16 224.041 13.7539 1.5708 2316.32 990.563
571 16 223.474 15.4605 1.5708 2315.41 987.454
572 16 223.042 17.5345 1.5708 2314.74 983.667
573 16 222.775 19.6997 1.5708 2314.37 979.705
574 16 222.8 21.4088 1.5708 2314.49 976.568
575 16 223.056 23.0758 1.5708 2315 973.5
576 16 223.004 25.2569 1.5708 2315 969.5
577 16 223.004 25.2569 1.5708 2315 969.5
578 16 223.84 25.4903 1.6421 2316.46 969.04
579 16 222.93 25.393 1.71269 2314.88 969.253
580 16 222.085 25.4883 1.76819 2313.41 969.111
581 16 222.453 25.5454 1.81577 2314.05 968.992
582 16 222.965 25.7248 1.89255 2314.95 968.643
583 16 222.772 25.7657 1.91957 2314.62 968.575
584 16 222.359 25.5792 1.97569 2313.89 968.934
585 16 222.144 25.3199 2.03444 2313.51 969.418
586 16 222.77 25.5081 2.08994 2314.6 969.048
587 16 222.77 25.601 2.14987 2314.61 968.878
588 16 222.169 25.2559 2.19105 2313.55 969.534
589 16 222.024 25.0141 2.26553 2313.29 969.983
590 16 222.208 25.3806 2.31622 2313.62 969.304
591 16 221.899 25.3288 2.35619 2313.08 969.411
592 16 221.935 25.1965 2.42276 2313.14 969.652
593 16 221.808 25.1786 2.47562 2312.92 969.69
594 16 221.425 24.7937 2.52134 2312.24 970.411
595 16 221.556 24.8252 2.58299 2312.47 970.348
596 16 221.769 25.0377 2.63449 2312.85 969.95
597 16 221.387 24.7234 2.67795 2312.17 970.541
598 16 221.193 24.7824 2.7468 2311.83 970.441
599 16 221.051 24.5798 2.80686 2311.58 970.818
600 16 220.911 24.5395 2.86858 2311.33 970.897
601 16 220.533 24.1308 2.92292 2310.66 971.662
602 16 220.526 24.2592 2.9694 2310.66 971.426
603 16 220.251 24.3031 3.02216 2310.18 971.356
604 16 220.183 23.8072 3.08106 2310.04 972.269
605 255 220.15 23.4025 -3.14159 2309.97 973.013
606 255 219.554 23.8 -3.14159 2308.95 972.306
607 255 217.301 24.0434 -3.14159 2305.04 971.947
608 255 215.003 24.0243 -3.14159 2301.05 972.07
609 255 213.255 24.3446 -3.14159 2298.03 971.55
610 255 211.224 24.4047 -3.14159 2294.5 971.518
611 255 209.154 23.9085 -3.14159 2290.88 972.509
612 255 207.228 23.9452 -3.14159 2287.54 972.516
613 255 205.228 23.8759 -3.14159 2284.06 972.72
614 255 203.341 24.3561 -3.14159 2280.8 971.912
615 255 201.105 24.1484 -3.14159 2276.91 972.379
616 255 199.162 24.0877 -3.14159 2273.54 972.565
617 255 197.354 24.3395 -3.14159 2270.4 972.173
618 255 195.316 23.9418 -3.14159 2266.85 972.981
619 16 193.342 24.118 3.14159 2263.42 972.734
620 255 191.499 23.7693 -3.14159 2260.21 973.445
621 255 189.582 23.596 -3.14159 2256.87 973.837
622 255 187.299 23.7848 -3.14159 2252.91 973.579
623 255 185.616 24.1706 -3.14159 2250 972.936
624 255 183.72 23.7111 -3.14159 2246.69 973.852
625 255 181.563 23.1097 -3.14159 2242.92 975.039
626 255 179.678 22.6459 -3.14159 2239.62 975.963
627 255 178.016 23.1903 -3.14159 2236.76 975.028
628 255 175.783 23.5029 -3.14159 2232.89 974.541
629 255 173.568 23.0754 -3.14159 2229.03 975.411
630 255 171.654 23.0512 -3.14159 2225.7 975.529
631 255 169.77 23.5195 -3.14159 2222.44 974.742
632 255 167.779 23.0795 -3.14159 2218.97 975.627
633 255 165.741 22.9548 -3.14159 2215.42 975.934
634 255 163.769 23.0394 -3.14159 2212 975.855
635 255 161.936 23.3356 -3.14159 2208.82 975.382
636 255 159.72 22.9248 -3.14159 2204.96 976.222
637 255 157.772 22.8757 -3.14159 2201.57 976.387
638 255 155.808 22.7793 -3.14159 2198.15 976.64
639 255 153.858 23.3176 -3.14159 2194.79 975.727
640 16 151.815 23.6058 -3.10935 2191.25 975.277
641 255 149.597 23.4212 -3.14159 2187.39 975.702
642 16 147.771 23.2758 -3.1113 2184.21 976.039
643 255 145.694 23.5657 -3.14159 2180.61 975.587
644 255 143.657 23.3305 -3.14159 2177.06 976.097
645 255 141.8 23.6706 -3.14159 2173.85 975.545
646 255 139.647 23.6646 -3.14159 2170.1 975.639
647 16 137.805 24.0028 -3.10589 2166.92 975.089
648 255 135.75 23.1026 -3.14159 2163.31 976.821
649 255 134.082 23.1675 -3.14159 2160.41 976.766
650 255 132.007 22.8036 -3.14159 2156.79 977.514
651 255 130.037 22.6874 -3.14159 2153.36 977.803
652 255 128.261 22.8653 -3.14159 2150.28 977.546
653 255 126.262 22.792 -3.14159 2146.81 977.757
654 255 124.143 22.6854 -3.14159 2143.12 978.035
655 255 122.259 22.564 -3.14159 2139.84 978.33
656 255 120.417 22.1632 -3.14159 2136.62 979.137
657 255 118.283 22.2171 -3.14159 2132.92 979.12
658 255 116.345 22.054 -3.14159 2129.54 979.495
659 255 114.38 21.8164 -3.14159 2126.12 980.007
660 255 112.319 22.2303 -3.14159 2122.55 979.327
661 255 110.5 22.3835 -3.14159 2119.39 979.116
662 255 108.41 22.1229 -3.14159 2115.75 979.675
663 255 106.479 22.4571 -3.14159 2112.41 979.136
664 255 104.433 22.104 -3.14159 2108.84 979.863
665 255 102.359 22.2792 -3.14159 2105.24 979.621
666 255 100.35 22.397 -3.14159 2101.75 979.483
667 255 98.1887 22.151 -3.14159 2097.98 980.018
668 255 96.2155 22.6134 -3.14159 2094.57 979.245
669 255 94.1193 22.0865 -3.14159 2090.91 980.293
670 255 92.3186 22.0875 -3.14159 2087.78 980.361
671 255 90.1121 22.0387 -3.14159 2083.94 980.536
672 255 88.2708 21.6936 -3.14159 2080.73 981.24
673 255 86.3481 21.5717 -3.14159 2077.38 981.538
674 255 84.1088 21.4799 -3.14159 2073.48 981.793
675 255 82.3003 21.5244 -3.14159 2070.34 981.782
676 255 80.2935 21.6083 -3.14159 2066.85 981.705
677 255 78.2882 21.6259 -3.14159 2063.37 981.75
678 255 76.2178 21.5101 -3.14159 2059.77 982.043
679 255 74.4787 21.6879 -3.14159 2056.75 981.784
680 255 72.5387 21.4198 -3.14159 2053.37 982.351
681 255 70.3723 21.1918 -3.14159 2049.59 982.853
682 255 68.5351 21.0819 -3.14159 2046.39 983.126
683 255 66.5037 21.163 -3.14159 2042.86 983.055
684 255 64.5803 21.0376 -3.14159 2039.51 983.36
685 255 62.6304 21.5498 -3.14159 2036.14 982.495
686 255 60.6367 21.3275 -3.14159 2032.67 982.98
687 255 58.6971 21.1437 -3.14159 2029.29 983.392
688 255 56.5756 20.7794 -3.14159 2025.59 984.143
689 255 54.7366 21.1983 -3.14159 2022.4 983.445
