,time_micros,accel_x,accel_y,accel_z,velocity_x,velocity_y,velocity_z,distance_x,distance_y,distance_z,distance_total
1282,18936983,0.15947711445482918,-0.10538006855352544,10.051004060410051,0.24252634923449584,-0.14133603298622666,15.442668000041063,0.1850447607525449,-0.10750615709689502,11.815910168166571,11.81784803758611
1283,18938170,0.1587870381607861,-0.10363451837109242,10.057600460984915,0.2427148294487927,-0.14145904715953314,15.454606371788252,0.1853328632551006,-0.1076740689858734,11.834254785929884,11.836195685845967
1284,18939355,0.15850038739412503,-0.10158971083319965,10.067787196844867,0.24290265240785472,-0.14157943096687048,15.466536699616514,0.1856207028982039,-0.10784184061156914,11.85258263191893,11.854526559690067
1285,18940540,0.1587857532436578,-0.09973578101142405,10.08023939950272,0.24309081352544845,-0.141697617867369,15.478481783304924,0.18590876551223157,-0.10800975228874198,11.870924632832146,11.872871590902715
1286,18941733,0.15967473686746347,-0.09845060220662721,10.093334640329706,0.24328130548653135,-0.14181506943580152,15.490523131530837,0.186199000109677,-0.10817893766657889,11.889404826928063,11.891354838233399
1287,18942918,0.1610220902170352,-0.09794419108452347,10.105423144134733,0.24347211666343854,-0.1419311333022367,15.502498057956638,0.18648751456792317,-0.10834712605954204,11.907775287126741,11.909728333657382
1288,18944099,0.16257733808728764,-0.09823157308522235,10.115056048810628,0.24366412049971964,-0.14204714479005034,15.514443939150283,0.18677528189423334,-0.10851488373753909,11.926097845418878,11.928053919413008
1289,18945287,0.16410194306211925,-0.09918306778780359,10.12118153691559,0.24385907360807743,-0.14216497427458225,15.526467902816139,0.18706498647367975,-0.1086837757269773,11.944543289287424,11.946502411247064
1290,18946475,0.16544073871616094,-0.10063648041538778,10.123284344606787,0.24405561720567223,-0.14228453041331574,15.53849436461753,0.1873549245469201,-0.10885280974910831,11.96300302059259,11.964965193123199
1291,18947675,0.16652036619971097,-0.1024613622755069,10.12138842603943,0.2442554416451119,-0.14240748404804635,15.550640030728777,0.18764803107689423,-0.10902369872996596,11.981663788629463,11.983629045251957
1292,18948875,0.167311263219034,-0.10452097813045083,10.115948444385209,0.24445621516097474,-0.1425329092218029,15.56277916886204,0.1879413785350874,-0.10919473822103212,12.000339123632097,12.00230746709965
1293,18950082,0.16782519129162776,-0.10660892405759839,10.107736578050783,0.24465878016686374,-0.14266158619314043,15.574979206911747,0.18823668168274882,-0.10936693075556725,12.01913812353484,12.0211095746808
1294,18951285,0.16815399020970823,-0.10845055938875683,10.097776234508625,0.24486106941708602,-0.1427920522160851,15.58712683172186,0.18853124954925757,-0.1095387095943832,12.037889437113401,12.039863988481043
1295,18952506,0.16847349852803833,-0.10976412014363723,10.087292508107534,0.24506677555878875,-0.14292607420678047,15.59944341587426,0.18883047608221484,-0.10971322233098968,12.056936357524183,12.058914058456516
1296,18953687,0.1689972794057801,-0.11032073253077869,10.077608799365702,0.245266361345767,-0.1430563629918993,15.611345071866312,0.1891201356549642,-0.10988217189568311,12.075373356054056,12.077354106157147
1297,18954877,0.16991935753845414,-0.10997987535028211,10.069968207686133,0.24546856538123774,-0.14318723904356614,15.623328334033458,0.18941224324776787,-0.11005256471014496,12.093965116771557,12.095948942128464
1298,18956070,0.17133563838342195,-0.10871664376995702,10.065341047615954,0.24567296879782916,-0.1433169379995837,15.635336285903264,0.18970533109954368,-0.11022354181717847,12.11261807296064,12.114604984201137
1299,18957289,0.17316159997950092,-0.10663178735440391,10.06427439105543,0.24588405278820416,-0.1434469221483687,15.64760463638596,0.1900050637598925,-0.11039840361527734,12.131692503012394,12.133682570407977
1300,18958499,0.17512679754240731,-0.10390982346771002,10.066798753530975,0.24609595621323047,-0.14357265303476463,15.659785462877732,0.19030283986691052,-0.1105721265254494,12.150640843422476,12.152634046653105
1301,18959689,0.17685706075121552,-0.10073669536379085,10.072418284853093,0.24630641611552442,-0.14369252970224755,15.671771640636708,0.190595944502088,-0.11074312063579507,12.169290251674834,12.171286541789119
1302,18960862,0.17797785071538047,-0.09724910974294662,10.080203977955842,0.24651518413441356,-0.14380660290797603,15.68359571990285,0.19088510681307766,-0.11091180578100612,12.18768710945428,12.189686445131503
1303,18962057,0.17819225409867723,-0.09356272238479378,10.088948928660898,0.24672812387806148,-0.14391841036122585,15.6956520138726,0.19117994692111195,-0.11108378828138779,12.206443413610858,12.208445854809186
1304,18963263,0.17733018482898025,-0.08983982886987064,10.097344722811673,0.24694198408096524,-0.14402675719484292,15.70782941160831,0.19147775895391358,-0.11125748455056478,12.225387055881257,12.2273926340063
