frame robot_id x y phi px py
415 16 322.391 115.697 1.98902 2493.35 904.86
416 16 321.654 117.796 2.01832 2491.91 901.399
417 16 321.101 119.633 2.03444 2490.81 898.367
418 16 319.98 121.415 2.03444 2488.73 895.446
419 16 319.065 123.002 2.06474 2487.01 892.844
420 16 318.087 124.895 2.08994 2485.17 889.734
421 16 317.079 126.646 2.11122 2483.28 886.861
422 16 316.057 128.276 2.13411 2481.38 884.188
423 16 315.064 130.358 2.12245 2479.5 880.766
424 16 313.383 131.703 2.1588 2476.46 878.59
425 16 312.509 133.603 2.1588 2474.8 875.466
426 16 311.621 135.417 2.19959 2473.12 872.484
427 16 310.234 137.157 2.22649 2470.57 869.643
428 16 308.984 138.796 2.23184 2468.27 866.965
429 16 307.576 140.242 2.26553 2465.71 864.613
430 16 306.217 142.145 2.27942 2463.2 861.499
431 16 305.238 144.162 2.31274 2461.34 858.185
432 16 303.611 145.628 2.31622 2458.4 855.806
433 16 302.487 147.429 2.35619 2456.31 852.854
434 16 300.735 148.911 2.35619 2453.14 850.453
435 16 299.271 150.318 2.35619 2450.49 848.167
436 16 297.743 151.525 2.39066 2447.73 846.216
437 16 296.497 153.185 2.41495 2445.44 843.503
438 16 295.232 154.756 2.42585 2443.12 840.937
439 16 293.542 155.848 2.44685 2440.09 839.182
440 16 292.376 157.376 2.45928 2437.94 836.685
441 16 290.503 158.578 2.49809 2434.58 834.752
442 16 289.166 159.736 2.49809 2432.17 832.875
443 16 287.292 160.446 2.50884 2428.85 831.759
444 16 285.933 162.349 2.53931 2426.34 828.646
445 16 284.244 163.092 2.55359 2423.33 827.47
446 16 282.424 164.122 2.57486 2420.08 825.821
447 16 280.607 164.839 2.58994 2416.86 824.692
448 16 278.895 166.378 2.60987 2413.76 822.195
449 16 276.845 166.955 2.6311 2410.14 821.304
450 16 275.286 167.897 2.65469 2407.35 819.792
451 16 273.333 169.145 2.65469 2403.85 817.787
452 16 271.793 170.177 2.67795 2401.09 816.125
453 16 269.842 171.381 2.70918 2397.59 814.191
454 16 267.481 171.413 2.7367 2393.47 814.216
455 16 265.493 172.367 2.78282 2389.93 812.698
456 16 263.636 173.672 2.77442 2386.59 810.595
457 16 261.766 174.052 2.78282 2383.3 810.026
458 16 259.918 175.646 2.80686 2379.96 807.441
459 16 257.972 175.939 2.81984 2376.53 807.019
460 16 255.948 176.402 2.84309 2372.97 806.317
461 16 254.177 177.295 2.86329 2369.81 804.893
462 16 252.243 177.526 2.89661 2366.41 804.574
463 16 250.182 178.011 2.89661 2362.78 803.836
464 16 248.464 178.289 2.9105 2359.76 803.431
465 16 246.422 178.653 2.92292 2356.16 802.895
466 16 244.584 179.065 2.9442 2352.92 802.271
467 16 242.641 179.549 2.96174 2349.49 801.532
468 16 240.793 179.54 2.9997 2346.26 801.608
469 16 238.991 179.722 2.99451 2343.1 801.365
470 16 236.844 180.067 3.02448 2339.32 800.862
471 16 234.862 180.541 3.04192 2335.83 800.141
472 16 232.671 179.953 3.06482 2332.04 801.189
473 16 230.755 180.115 3.09163 2328.68 800.984
474 16 228.555 180.227 3.10935 2324.82 800.871
475 255 226.623 180.259 -3.14159 2321.44 800.881
476 255 225.251 180.264 -3.14159 2319.04 800.918
477 255 222.858 180.901 -3.14159 2314.81 799.939
478 255 220.887 181.165 -3.14159 2311.35 799.565
479 255 218.763 181.039 -3.14159 2307.64 799.843
480 255 216.745 180.988 -3.14159 2304.12 799.995
481 255 214.508 181.083 -3.14159 2300.2 799.911
482 255 212.613 180.818 -3.14159 2296.9 800.414
483 255 210.666 180.929 -3.14159 2293.49 800.293
484 255 208.328 180.673 -3.14159 2289.42 800.796
485 255 206.503 181.629 -3.14159 2286.16 799.268
486 16 204.373 181.287 3.09995 2282.45 799.906
487 255 202.434 181.27 -3.14159 2279.06 799.998
488 255 200.414 181.466 -3.14159 2275.51 799.74
489 255 198.458 181.273 -3.14159 2272.1 800.124
490 255 196.547 181.445 -3.14159 2268.75 799.901
491 255 194.431 181.217 -3.14159 2265.06 800.35
492 255 192.586 181.244 -3.14159 2261.83 800.365
493 255 190.495 181.292 -3.14159 2258.16 800.356
494 255 188.607 181.486 -3.14159 2254.85 800.095
495 255 186.628 181.634 -3.14159 2251.37 799.914
496 16 184.757 181.428 3.08284 2248.11 800.318
497 255 182.915 181.385 -3.14159 2244.89 800.45
498 255 180.703 180.794 -3.14159 2241.05 801.505
499 255 178.942 181.537 -3.14159 2237.92 800.328
500 255 176.859 181.508 -3.14159 2234.27 800.446
501 255 174.922 181.263 -3.14159 2230.9 800.916
502 255 172.778 180.947 -3.14159 2227.16 801.512
503 16 170.857 181.45 3.10827 2223.76 800.74
504 255 168.979 181.602 -3.14159 2220.46 800.549
505 16 166.738 181.113 3.11035 2216.57 801.435
506 16 164.733 180.885 3.10161 2213.07 801.881
507 16 162.678 181.481 3.14159 2209.43 800.959
508 16 160.704 181.431 3.08284 2205.98 801.107
509 255 158.516 181.897 -3.14159 2202.11 800.404
510 16 156.518 181.799 3.10935 2198.62 800.632
511 16 154.469 181.686 3.10315 2195.03 800.888
512 255 152.154 181.097 -3.14159 2191.02 801.944
513 255 150.17 181.218 -3.14159 2187.53 801.807
514 255 148.188 182.515 -3.14159 2183.97 799.716
515 255 146.322 182.491 -3.14159 2180.69 799.818
516 255 144.003 181.702 -3.14159 2176.68 801.206
517 255 142.026 181.655 -3.14159 2173.22 801.35
518 255 140.219 182.38 -3.14159 2170 800.204
519 255 138.062 182.258 -3.14159 2166.23 800.477
520 255 136.006 182.381 -3.14159 2162.62 800.341
521 255 134.161 182.376 -3.14159 2159.38 800.41
522 16 132.262 182.659 3.08284 2156.03 800.002
523 16 130.209 182.109 3.09814 2152.47 800.985
524 255 128.163 181.996 -3.14159 2148.89 801.241
525 255 126.506 182.36 -3.14159 2145.95 800.69
526 16 124.254 182.243 3.07917 2142.01 800.958
527 255 122.344 182.16 -3.14159 2138.66 801.159
528 16 120.347 182.153 3.10935 2135.16 801.238
529 255 118.475 181.924 -3.14159 2131.89 801.68
530 255 116.371 181.838 -3.14159 2128.21 801.893
531 255 114.503 181.537 -3.14159 2124.95 802.454
532 255 112.625 181.379 -3.14159 2121.66 802.78
533 255 110.557 182.182 -3.14159 2117.98 801.512
534 255 108.59 181.873 -3.14159 2114.55 802.092
535 16 106.442 181.36 3.10935 2110.81 803.016
536 255 104.483 181.85 -3.14159 2107.34 802.265
537 16 102.4 181.988 3.10315 2103.67 802.104
538 16 100.527 181.587 3.10315 2100.41 802.833
539 255 98.5065 181.817 -3.14159 2096.85 802.517
540 255 96.2581 181.637 -3.14159 2092.91 802.892
541 255 94.2194 182.064 -3.14159 2089.3 802.248
542 255 92.2076 182.302 -3.14159 2085.75 801.918
543 16 90.1869 182.14 3.08609 2082.21 802.255
544 255 87.941 182.389 -3.14159 2078.25 801.914
545 255 86.012 182.188 -3.14159 2074.88 802.313
546 255 84.0386 182.444 -3.14159 2071.39 801.952
547 255 81.7235 182.793 -3.14159 2067.3 801.448
548 255 79.8556 182.978 -3.14159 2064.01 801.202
549 255 77.8456 183.094 -3.14159 2060.47 801.074
550 255 75.8524 183.315 -3.14159 2056.95 800.772
551 255 73.7929 183.419 -3.14159 2053.32 800.667
552 255 71.9644 183.252 -3.14159 2050.12 801.005
553 255 70.0967 182.96 -3.14159 2046.86 801.553
