frame robot_id x y phi px py
778 16 235.118 77.0795 2.07496 2344.23 871.288
779 16 233.912 78.9447 2.08994 2342.21 867.878
780 16 233.321 80.7003 2.13411 2341.25 864.652
781 16 231.901 82.2215 2.14011 2338.84 861.885
782 16 230.84 83.89 2.1588 2337.06 858.833
783 16 229.384 85.658 2.18546 2334.59 855.61
784 16 228.445 87.2832 2.19959 2333.02 852.635
785 16 227.09 88.8594 2.20835 2330.72 849.762
786 16 225.782 90.5889 2.2143 2328.52 846.604
787 16 224.367 91.8458 2.24554 2326.1 844.324
788 16 223.156 93.3617 2.27942 2324.05 841.557
789 16 221.877 94.636 2.29744 2321.88 839.24
790 16 219.942 95.7244 2.29744 2318.55 837.286
791 16 218.801 97.1529 2.32395 2316.62 834.679
792 16 217.444 98.392 2.33181 2314.31 832.428
793 16 215.763 99.7461 2.35619 2311.44 829.975
794 16 214.082 100.773 2.35619 2308.55 828.126
795 16 212.49 102.081 2.41495 2305.83 825.755
796 16 211.135 103.329 2.42276 2303.52 823.487
797 16 209.004 103.91 2.44685 2299.83 822.477
798 16 207.787 105.398 2.45928 2297.77 819.76
799 16 206.007 106.248 2.4859 2294.71 818.241
800 16 204.405 107.449 2.49809 2291.96 816.067
801 16 202.513 108.119 2.52134 2288.7 814.884
802 16 200.836 109.487 2.54154 2285.83 812.404
803 16 199.092 110.543 2.55359 2282.83 810.5
804 16 197.14 111.405 2.57228 2279.47 808.965
805 16 195.164 112.698 2.60117 2276.07 806.63
806 16 193.368 113.592 2.62245 2272.98 805.03
807 16 191.275 114.255 2.64225 2269.36 803.865
808 16 189.615 115.306 2.67795 2266.51 801.97
809 16 187.752 116.049 2.67795 2263.3 800.649
810 16 186.023 116.948 2.69717 2260.32 799.037
811 16 184.373 117.789 2.70918 2257.48 797.529
812 16 182.274 118.013 2.7367 2253.83 797.177
813 16 180.824 119.127 2.74307 2251.34 795.158
814 16 178.928 119.676 2.76109 2248.06 794.199
815 16 177.206 119.856 2.78282 2245.07 793.917
816 16 175.397 121.141 2.81984 2241.97 791.591
817 16 173.723 121.365 2.81984 2239.06 791.226
818 16 172.039 121.976 2.84309 2236.15 790.146
819 16 169.801 122.046 2.86329 2232.25 790.084
820 16 168.061 122.62 2.88099 2229.24 789.073
821 16 166.238 123.385 2.89661 2226.09 787.71
822 16 164.271 123.773 2.92753 2222.68 787.05
823 16 162.21 123.779 2.9442 2219.09 787.102
824 16 160.417 123.869 2.96174 2215.97 786.989
825 16 158.593 124.379 2.9997 2212.81 786.099
826 16 156.46 124.535 2.99451 2209.1 785.874
827 16 154.495 125.262 3.01724 2205.71 784.585
828 16 152.515 125.635 3.03672 2202.27 783.954
829 16 150.355 125.473 3.05845 2198.5 784.32
830 16 148.123 125.908 3.07717 2194.63 783.58
831 255 146.191 126.447 -3.14159 2191.28 782.64
832 255 144.094 125.785 -3.14159 2187.6 783.931
833 255 141.942 126.404 -3.14159 2183.87 782.847
834 255 139.974 126.493 -3.14159 2180.44 782.742
835 255 138.068 125.946 -3.14159 2177.1 783.813
836 255 136.148 126.201 -3.14159 2173.77 783.399
837 16 134.048 125.477 -3.09163 2170.08 784.804
838 16 132.692 125.66 -3.07917 2167.72 784.505
839 16 130.738 125.284 -3.04192 2164.31 785.263
840 16 128.618 125.177 -3.09617 2160.61 785.524
841 16 126.776 125.25 -3.08284 2157.4 785.444
842 255 124.821 124.36 -3.07917 2153.96 787.154
843 16 122.743 124.231 -3.09401 2150.33 787.457
844 16 120.771 124.212 -3.09401 2146.9 787.552
845 255 118.765 124.68 -3.14159 2143.41 786.743
846 255 116.891 123.655 -3.14159 2140.11 788.701
847 16 114.704 123.364 -3.08284 2136.29 789.306
848 16 112.717 123.314 -3.07502 2132.82 789.46
849 16 110.871 122.638 -3.03672 2129.58 790.769
850 16 109.038 122.367 -3.07502 2126.38 791.327
851 16 106.908 122.674 -3.07717 2122.67 790.821
852 255 105.149 122.745 -3.14159 2119.61 790.744
853 16 103.273 122.389 -3.06482 2116.32 791.46
