frame robot_id x y phi px py
920 16 225.641 3.91376 1.65394 2321.73 1006.66
921 16 225.729 3.93864 1.65394 2321.88 1006.61
922 16 225.882 3.92341 1.66146 2322.15 1006.64
923 16 225.694 3.93739 1.65394 2321.82 1006.62
924 16 225.828 3.92201 1.66146 2322.05 1006.64
925 16 225.854 3.93003 1.65753 2322.1 1006.62
926 16 225.908 3.91956 1.67047 2322.19 1006.64
927 16 225.875 3.93571 1.66575 2322.13 1006.61
928 16 226.105 3.93548 1.67047 2322.53 1006.61
929 16 226.19 3.92696 1.66146 2322.68 1006.62
930 16 226.32 3.97699 1.68567 2322.91 1006.52
931 16 226.193 3.94378 1.67567 2322.69 1006.59
932 16 226.443 4.00907 1.71787 2323.12 1006.46
933 16 226.416 3.94837 1.67567 2323.07 1006.57
934 16 226.483 3.979 1.72345 2323.19 1006.51
935 16 226.611 4.02783 1.72345 2323.42 1006.42
936 16 226.616 3.98831 1.69515 2323.42 1006.49
937 16 226.813 4.08671 1.72345 2323.77 1006.3
938 16 226.774 4.01702 1.72345 2323.7 1006.43
939 16 226.859 4.07014 1.72345 2323.85 1006.33
940 16 226.71 4.07653 1.72945 2323.59 1006.32
941 16 226.715 4.11348 1.73595 2323.6 1006.26
942 16 226.739 4.1342 1.73595 2323.64 1006.22
943 16 226.687 4.03039 1.73595 2323.55 1006.41
944 16 226.782 4.14958 1.73595 2323.72 1006.19
945 16 226.737 4.09468 1.73595 2323.64 1006.29
946 16 226.791 4.10653 1.74299 2323.73 1006.27
947 16 226.701 4.09678 1.74299 2323.57 1006.29
948 16 226.668 4.15995 1.75065 2323.52 1006.17
949 16 226.663 4.13535 1.75065 2323.51 1006.22
950 16 226.701 4.09778 1.75065 2323.57 1006.29
951 16 226.78 4.12525 1.75902 2323.71 1006.23
952 16 226.792 4.13553 1.75902 2323.73 1006.21
953 16 226.874 4.18767 1.76819 2323.88 1006.11
954 16 226.864 4.2301 1.76819 2323.86 1006.04
955 16 226.701 4.23412 1.76819 2323.58 1006.04
956 16 226.795 4.24655 1.75902 2323.74 1006.01
957 16 226.76 4.23184 1.76819 2323.68 1006.04
958 16 226.828 4.26565 1.76819 2323.8 1005.97
959 16 226.812 4.26056 1.76819 2323.77 1005.98
960 16 226.698 4.20014 1.77829 2323.57 1006.1
961 16 226.522 4.18496 1.77829 2323.27 1006.13
962 16 226.755 4.20502 1.77829 2323.67 1006.09
963 16 226.565 4.20522 1.78947 2323.34 1006.09
964 16 226.759 4.20215 1.77829 2323.68 1006.09
965 16 226.575 4.21039 1.78947 2323.36 1006.08
966 16 226.896 4.26565 1.76819 2323.92 1005.97
967 16 226.755 4.23865 1.78947 2323.67 1006.02
968 16 226.655 4.21528 1.80189 2323.5 1006.07
969 16 226.462 4.25089 1.78947 2323.17 1006.01
970 16 226.451 4.23869 1.78947 2323.15 1006.04
971 16 226.257 4.14574 1.80189 2322.81 1006.21
972 16 226.502 4.24159 1.78947 2323.23 1006.03
973 16 226.531 4.27081 1.80189 2323.29 1005.97
974 16 226.297 4.19841 1.80189 2322.88 1006.11
975 16 226.563 4.28695 1.81577 2323.34 1005.94
976 16 226.575 4.2621 1.81577 2323.36 1005.99
977 16 226.391 4.2049 1.81577 2323.04 1006.1
978 16 226.223 4.14811 1.81577 2322.75 1006.21
979 16 226.078 4.12513 1.81577 2322.49 1006.26
980 16 226.266 4.17682 1.81577 2322.82 1006.16
981 16 226.121 4.16117 1.81577 2322.57 1006.19
982 16 226.186 4.14522 1.81577 2322.68 1006.22
983 16 225.8 4.14476 1.8491 2322.01 1006.23
984 16 226.093 4.16678 1.81577 2322.52 1006.18
985 16 225.931 4.11425 1.83996 2322.24 1006.28
986 16 225.757 4.15812 1.8491 2321.94 1006.21
987 16 226.022 4.15188 1.83996 2322.4 1006.21
988 16 225.598 4.07778 1.8491 2321.66 1006.36
989 16 225.869 4.08941 1.8491 2322.13 1006.33
990 16 225.673 4.08211 1.8491 2321.79 1006.35
991 16 225.744 4.07711 1.8491 2321.91 1006.36
992 16 225.914 4.09532 1.8491 2322.21 1006.32
993 16 225.905 4.13049 1.8491 2322.2 1006.25
994 16 225.927 4.10935 1.8491 2322.23 1006.29
995 16 226.01 4.11705 1.85885 2322.38 1006.27
996 16 225.871 4.09189 1.8491 2322.13 1006.33
997 16 225.769 4.1055 1.85885 2321.96 1006.3
998 16 225.787 4.06496 1.85885 2321.99 1006.38
999 16 225.57 4.03063 1.85885 2321.61 1006.45
1000 16 225.787 4.06496 1.85885 2321.99 1006.38
1001 16 225.651 4.03178 1.8491 2321.75 1006.44
1002 16 225.385 3.93659 1.8693 2321.28 1006.63
1003 16 225.607 4.03913 1.8693 2321.67 1006.43
1004 16 225.493 3.92576 1.8693 2321.47 1006.64
1005 16 225.338 3.89747 1.8805 2321.2 1006.7
1006 16 225.075 3.85456 1.89255 2320.74 1006.79
1007 16 225.364 3.91245 1.8805 2321.25 1006.67
1008 16 225.512 4.00046 1.89255 2321.51 1006.51
1009 16 225.25 3.88695 1.8805 2321.05 1006.72
1010 16 225.293 3.92893 1.89255 2321.12 1006.65
1011 16 225.199 3.93897 1.89255 2320.96 1006.63
1012 16 225.377 3.94275 1.89255 2321.27 1006.62
1013 16 225.465 3.95811 1.89255 2321.42 1006.59
1014 16 225.365 3.90361 1.89255 2321.25 1006.69
1015 16 225.46 3.96785 1.89255 2321.42 1006.57
1016 16 225.451 3.97762 1.89255 2321.4 1006.55
1017 16 225.335 3.89791 1.89255 2321.2 1006.7
1018 16 225.501 3.98204 1.89255 2321.49 1006.54
1019 16 225.878 4.11906 1.89255 2322.15 1006.28
1020 16 225.535 4.03419 1.89255 2321.55 1006.44
1021 16 225.611 3.99296 1.90553 2321.68 1006.52
1022 16 225.434 3.94281 1.91957 2321.37 1006.62
1023 16 225.436 3.95995 1.89255 2321.37 1006.58
1024 16 225.424 3.93171 1.89255 2321.35 1006.64
1025 16 225.508 3.99153 1.90553 2321.5 1006.52
1026 16 225.447 3.94864 1.91957 2321.39 1006.6
1027 16 225.421 3.90344 1.89255 2321.34 1006.69
1028 16 225.447 3.94864 1.91957 2321.39 1006.6
1029 16 225.478 3.90114 1.89255 2321.44 1006.69
1030 16 225.487 3.94683 1.91957 2321.46 1006.61
1031 16 225.588 3.94328 1.89255 2321.64 1006.61
1032 16 225.446 3.94234 1.91957 2321.39 1006.62
1033 16 225.548 3.959 1.91957 2321.57 1006.58
1034 16 225.459 3.86529 1.91957 2321.41 1006.76
1035 16 225.392 3.90828 1.91957 2321.3 1006.68
1036 16 225.337 3.83948 1.91957 2321.2 1006.81
1037 16 225.565 3.97684 1.92379 2321.6 1006.55
1038 16 225.589 3.96701 1.9513 2321.64 1006.57
1039 16 225.435 3.94361 1.91957 2321.37 1006.61
1040 16 225.589 3.96701 1.9513 2321.64 1006.57
1041 16 225.607 3.95557 1.9513 2321.67 1006.59
1042 16 225.571 3.94603 1.91957 2321.61 1006.6
1043 16 225.607 3.95557 1.9513 2321.67 1006.59
1044 16 225.599 3.95706 1.9513 2321.66 1006.58
1045 16 225.614 3.96248 1.9513 2321.68 1006.57
1046 16 225.683 3.97869 1.9513 2321.8 1006.54
1047 16 225.563 3.95678 1.9513 2321.59 1006.59
1048 16 225.537 3.93846 1.9513 2321.55 1006.62
1049 16 225.597 3.97566 1.9513 2321.65 1006.55
1050 16 225.562 3.94936 1.9513 2321.59 1006.6
1051 16 225.88 4.08107 1.9513 2322.15 1006.35
1052 16 225.634 3.92439 1.9513 2321.72 1006.64
